iter	Logloss
150	0.001064552276
151	0.00105727557
152	0.001044791226
153	0.001037294193
154	0.0010268447
155	0.00101885349
156	0.001006732699
157	0.0009913324246
158	0.0009851921513
159	0.0009760212756
160	0.0009696997465
161	0.0009543740322
162	0.0009421304189
163	0.0009308332548
164	0.0009194561554
165	0.0009062071963
166	0.0008990402497
167	0.0008899510431
168	0.0008826445133
169	0.0008697055271
170	0.0008697174914
171	0.0008566322753
172	0.0008477568072
173	0.0008367772454
174	0.0008288037218
175	0.000819105262
176	0.0008110554445
177	0.0008109670129
178	0.0008055243666
179	0.0007966593601
180	0.0007885669451
181	0.0007776766241
182	0.0007709535115
183	0.000770951951
184	0.0007653657334
185	0.0007551175528
186	0.0007551128711
187	0.0007470305131
188	0.0007470325938
189	0.000744541713
190	0.0007420312385
191	0.0007356612165
192	0.0007356738744
193	0.0007334028009
194	0.0007237856058
195	0.0007237814443
196	0.0007215740069
197	0.0007192027688
198	0.0007126065816
199	0.0007125988366
200	0.0007018995971
201	0.0007018897136
202	0.0006967536302
203	0.0006967337475
204	0.0006871840609
205	0.0006798352226
206	0.0006776757579
207	0.0006776884736
208	0.000668048448
209	0.0006600388004
210	0.000660028859
211	0.0006519864397
212	0.0006519675974
213	0.0006519689846
214	0.0006436497108
215	0.0006436371107
216	0.0006436461273
217	0.0006360246538
218	0.000636026619
219	0.0006352024713
220	0.0006351928767
221	0.0006352010841
222	0.0006351494701
223	0.0006351398178
224	0.0006351391242
225	0.000635152071
226	0.000628907067
227	0.0006289107083
228	0.0006209249314
229	0.0006209184002
230	0.0006209076497
231	0.0006209076497
232	0.0006209075341
233	0.0006209023323
234	0.0006209085745
235	0.0006153572672
236	0.0006136434861
237	0.0006136434861
238	0.0006136345852
239	0.0006136345852
240	0.0006136345852
241	0.0006136345852
242	0.0006130951525
243	0.0006130923782
244	0.0006127971438
245	0.0006127889364
246	0.0006127863933
247	0.0006128036172
248	0.000612798531
249	0.0006057414013
250	0.000605731749
251	0.0006057319802
252	0.0006057286279
253	0.0006057119819
254	0.0006039522512
255	0.0006039468759
256	0.0005967495273
257	0.0005967434585
258	0.0005967434585
259	0.0005967321878
260	0.0005967330547
261	0.0005967353089
262	0.0005967319566
263	0.000596730974
264	0.0005904890333
265	0.0005904794388
266	0.00059047967
267	0.0005857897904
268	0.0005854043327
269	0.0005854067024
270	0.000583237701
271	0.0005832200725
272	0.0005832325569
273	0.0005832028485
274	0.0005831812319
275	0.0005831744117
276	0.0005831839485
277	0.0005831710016
278	0.0005831710016
279	0.0005831751631
280	0.0005831638924
281	0.0005831690943
282	0.0005831606557
283	0.0005831610025
284	0.0005831649906
285	0.0005831560318
286	0.0005831596153
287	0.0005831432006
288	0.0005831504832
289	0.0005774758918
290	0.0005774273989
291	0.000577425665
292	0.0005774172264
293	0.0005774052043
294	0.0005756444332
295	0.000575612644
296	0.0005756202734
297	0.0005756003908
298	0.0005756003908
299	0.0005739616899
300	0.0005739446972
301	0.000573951633
302	0.000568357497
303	0.000568363508
304	0.0005619175389
305	0.0005619077132
306	0.0005619106609
307	0.0005618885241
308	0.0005618911251
309	0.0005618713002
310	0.000561863324
311	0.0005618721094
312	0.0005554575248
313	0.0005554673505
314	0.0005554622643
315	0.0005554576982
316	0.0005554602991
317	0.0005554608771
318	0.0005554579294
319	0.000555449722
320	0.0005554529009
321	0.0005554412257
322	0.0005554289146
323	0.0005554355614
324	0.0005554389137
325	0.0005554313999
326	0.0005554271228
327	0.0005554249265
328	0.0005554098989
329	0.0005554104769
330	0.0005501913949
331	0.0005501969435
332	0.0005488401834
333	0.0005488401834
334	0.0005488412237
335	0.0005488473504
336	0.0005488220347
337	0.0005488142319
338	0.0005488207631
339	0.0005488207631
340	0.0005488207631
341	0.0005488140585
342	0.0005488199539
343	0.0005488231906
344	0.0005488075851
345	0.0005488144631
346	0.0005488109374
347	0.0005488098392
348	0.0005487848703
349	0.0005487848703
350	0.0005487942914
351	0.0005488024988
352	0.0005487801308
353	0.000548764005
354	0.0005487658546
355	0.0005487703629
356	0.0005487723858
357	0.000548759728
358	0.000548773484
359	0.0005487630803
360	0.0005487537169
361	0.0005487515206
362	0.0005487545261
363	0.0005487512894
364	0.000548730482
365	0.0005487533123
366	0.000548738227
367	0.0005487266673
368	0.0005487266673
369	0.0005487379958
370	0.0005487201938
371	0.0005487282856
372	0.000548713836
373	0.0005486992708
374	0.0005487097901
375	0.0005487063222
376	0.0005486885203
377	0.0005486875955
378	0.0005486942424
379	0.0005486942424
380	0.0005486990974
381	0.0005486832607
382	0.0005486832607
383	0.0005486939534
384	0.0005486761514
385	0.0005486761514
386	0.0005486687532
387	0.0005486603725
388	0.000548661355
389	0.0005421741757
390	0.0005421730197
391	0.0005421480508
392	0.0005421545242
393	0.0005421545242
394	0.0005421027368
395	0.0005421071873
396	0.0005420990377
397	0.000542089501
398	0.0005420989221
399	0.000542081178
400	0.0005358601025
401	0.000535871431
402	0.0005358607383
403	0.0005358479649
404	0.0005358365786
405	0.0005358520686
406	0.0005358520686
407	0.0005358352492
408	0.0005358435722
409	0.0005358177363
410	0.0005358208574
411	0.0005358208574
412	0.0005358124188
413	0.0005358087198
414	0.0005358118409
415	0.0005358188923
416	0.0005358045583
417	0.0005358144996
418	0.0005340620514
419	0.0005340701432
420	0.0005340585835
421	0.0005340578321
422	0.0005340578321
423	0.0005340546532
424	0.0005340623982
425	0.0005340554046
426	0.0005340510697
427	0.0005340465614
428	0.0005340487
429	0.0005340317072
430	0.0005340213035
431	0.0005340213035
432	0.0005340241934
433	0.0005340233265
434	0.0005340362733
435	0.0005340208989
436	0.0005340117668
437	0.000534009975
438	0.0005340140209
439	0.0005340072007
440	0.000534004831
441	0.0005339999759
442	0.0005340014787
443	0.0005339940805
444	0.0005339743134
445	0.0005339765097
446	0.0005339765097
447	0.0005339591702
448	0.0005339591702
449	0.0005339558179
450	0.0005339453564
451	0.0005339453564
452	0.0005339536794
453	0.0005339495179
454	0.0005339393454
455	0.0005339490555
456	0.0005339514252
457	0.0005339309646
458	0.0005339375536
459	0.0005339163416
460	0.0005339261095
461	0.0005339140874
462	0.0005339074406
463	0.0005338905635
464	0.0005339003314
465	0.0005338894653
466	0.0005338894653
467	0.0005338874424
468	0.0005338890029
469	0.0005338929332
470	0.0005338838011
471	0.000533887269
472	0.0005338806222
473	0.0005266013154
474	0.0005265875594
475	0.0005265875594
476	0.0005265660005
477	0.0005265742657
478	0.0005265742657
479	0.0005265742657
480	0.0005265775024
481	0.0005265733987
482	0.0005265585446
483	0.0005265618969
484	0.0005265492968
485	0.0005265521867
486	0.0005265450775
487	0.0005265225361
488	0.0005265400491
489	0.000526551262
490	0.0005265283738
491	0.0005265194728
492	0.0005265355408
493	0.0005265223627
494	0.0005265234031
495	0.0005265255995
496	0.0005265255995
497	0.000526498781
498	0.0005265010351
499	0.0005265051388
500	0.0005265021333
501	0.0005264677432
502	0.0005264753148
503	0.0005264728295
504	0.0005264694772
505	0.0005264624258
506	0.0005264550854
507	0.0005264550854
508	0.0005264650267
509	0.0005264498835
510	0.0005264502881
511	0.000526433122
512	0.000526433122
513	0.000526433122
514	0.0005264216201
515	0.0005264309256
516	0.0005264234118
517	0.0005264056099
518	0.0005264066503
519	0.0005264029512
520	0.0005264080953
521	0.0005264080953
522	0.0005263867676
523	0.00052638093
524	0.0005263774621
525	0.0005263645152
526	0.0005263710465
527	0.0005263652666
528	0.0005263619143
529	0.0005263475803
530	0.0005263261949
531	0.000526335616
532	0.000526329894
533	0.0005263327261
534	0.0005263327261
535	0.0005263160802
536	0.0005263275821
537	0.0005263093178
538	0.0005263119765
539	0.0005263119765
540	0.0005263054453
541	0.0005262978737
542	0.0005262924406
543	0.000526291747
544	0.0005262775864
545	0.0005262720956
546	0.0005262631946
547	0.0005262716332
548	0.0005262716332
549	0.0005262761415
550	0.0005262745231
551	0.000526261923
552	0.0005262600735
553	0.0005262598423
554	0.0005262540625
555	0.0005262405376
556	0.0005262500166
557	0.0005262500166
558	0.0005262390349
559	0.0005262280532
560	0.0005262248165
561	0.0005262248165
562	0.0005262210596
563	0.0005262200192
564	0.0005262171871
565	0.0005262222733
566	0.0005262021595
567	0.0005262021595
568	0.0005262128522
569	0.0005262007723
570	0.0005262007723
571	0.0005262056274
572	0.0005261889814
573	0.0005261859181
574	0.0005261789823
575	0.0005261658621
576	0.0005261760346
577	0.000526183086
578	0.000526183086
579	0.0005261690988
580	0.0005261690988
581	0.0005261734915
582	0.0005261636079
583	0.0005261512969
584	0.0005261526262
585	0.0005261626254
586	0.0005261614694
587	0.0005261614694
588	0.0005261590419
589	0.0005261516437
590	0.000526139795
591	0.0005261371941
592	0.0005261169068
593	0.0005261211261
594	0.0005261117627
595	0.0005261117627
596	0.0005260980067
597	0.0005261184674
598	0.0005261184674
599	0.0005261184674
600	0.0005261184674
601	0.0005261184674
602	0.0005261050581
603	0.0005260930361
604	0.0005261078325
605	0.000526103671
606	0.0005261012434
607	0.0005260961572
608	0.0005260831525
609	0.0005260831525
610	0.0005260761589
611	0.0005260761589
612	0.0005260761589
613	0.0005260761589
614	0.0005260774305
615	0.0005260858691
616	0.0005260767369
617	0.0005260791644
618	0.000526073558
619	0.0005260656974
620	0.000526059802
621	0.000526059802
622	0.0005260571432
623	0.0005260467973
624	0.000526037434
625	0.000526037434
626	0.0005260465083
627	0.000526051768
628	0.0005260380698
629	0.0005260380698
630	0.0005260359312
631	0.0005260259321
632	0.0005260259321
633	0.0005260259321
634	0.0005260191697
635	0.0005260191697
636	0.0005260191697
637	0.0005260176669
638	0.0005260281862
639	0.0005260000962
640	0.0005259990558
641	0.0005260043155
642	0.0005260043155
643	0.0005260043155
644	0.0005260043155
645	0.0005259995182
646	0.0005259983622
647	0.0005259872649
648	0.000525991542
649	0.0005259866292
650	0.0005259805603
651	0.0005259831613
652	0.0005259717172
653	0.0005259816585
654	0.0005259775548
655	0.0005259579611
656	0.0005259558804
657	0.0005259543776
658	0.0005259576721
659	0.0005259384831
660	0.0005259310849
661	0.000525927039
662	0.0005259325298
663	0.0005259244959
664	0.0005259205656
665	0.0005259201032
666	0.0005259201032
667	0.0005259201032
668	0.0005259343794
669	0.000525913572
670	0.0005259210279
671	0.0005259125894
672	0.0005258935737
673	0.0005258935737
674	0.0005258935737
675	0.0005259033416
676	0.0005259033416
677	0.0005258883718
678	0.0005258826498
679	0.0005258826498
680	0.0005258793553
681	0.0005258796443
682	0.0005258716103
683	0.0005258743846
684	0.0005258708589
685	0.0005258767544
686	0.0005258650791
687	0.0005258749048
688	0.0005258749048
689	0.0005258715525
690	0.0005258641543
691	0.0005258579121
692	0.0005258432891
693	0.0005258548488
694	0.0005258506295
695	0.0005258398212
696	0.0005258454276
697	0.0005258329432
698	0.0005258329432
699	0.0005258329432
700	0.000525822077
701	0.000525830978
702	0.0005258364689
703	0.000525816066
704	0.0005258111531
705	0.0005258046219
706	0.0005258046219
707	0.0005258110953
708	0.0005258047375
709	0.0005257964145
710	0.0005258070495
711	0.0005258070495
712	0.0005257999981
713	0.0005257820227
714	0.0005258004604
715	0.0005257801732
716	0.0005257857796
717	0.0005257591924
718	0.0005257716768
719	0.0005257646832
720	0.0005257639318
721	0.0005257701741
722	0.0005257510428
723	0.0005257609841
724	0.0005257582676
725	0.0005257553777
726	0.0005257493666
727	0.0005257493666
728	0.0005257350326
729	0.0005257419684
730	0.0005257224326
731	0.0005257390785
732	0.0005257328941
733	0.0005257263629
734	0.0005257166527
735	0.0005257245711
736	0.0005257182711
737	0.0005257110463
738	0.0005257265941
739	0.0005257190225
740	0.0005257042839
741	0.0005257009316
742	0.0005257041683
743	0.0005256953251
744	0.0005256865397
745	0.0005256887939
746	0.0005256875801
747	0.0005256888517
748	0.0005256820315
749	0.0005256677553
750	0.0005256661369
751	0.0005256578717
752	0.0005256592011
753	0.0005256580451
754	0.0005256481038
755	0.0005256592011
756	0.0005256470634
757	0.0005256464854
758	0.0005256486818
759	0.0005256416304
760	0.0005256306487
761	0.000525626256
762	0.0005256327294
763	0.0005256111128
764	0.0005256194358
765	0.0005256272964
766	0.0005256134247
767	0.0005256180486
768	0.0005256210541
769	0.0005256036568
770	0.0005256025586
771	0.0005255992063
772	0.0005255903054
773	0.0005255914035
774	0.0005255774741
775	0.0005255936577
776	0.0005255772429
777	0.0005255705383
778	0.0005255685154
779	0.0005255796127
780	0.0005255756824
781	0.0005255809998
782	0.0005255642961
783	0.000525561175
784	0.0005255496153
785	0.0005255565511
786	0.000525545685
787	0.0005255409455
788	0.0005255403675
789	0.0005255314088
790	0.0005255268427
791	0.000525517017
792	0.0005255281143
793	0.0005255175372
794	0.0005255280565
795	0.0005255212363
796	0.0005255126243
797	0.0005255064977
798	0.0005255073646
799	0.0005254914701
800	0.000525484881
801	0.0005254856902
802	0.0005254873086
803	0.0005254631488
804	0.0005254832627
805	0.0005254796214
806	0.0005254683507
807	0.0005254727434
808	0.0005254672525
809	0.0005254544791
810	0.0005254495084
811	0.0005254493928
812	0.0005254461561
813	0.0005254492772
814	0.0005254438442
815	0.0005254311285
816	0.0005254251175
817	0.0005254213028
818	0.0005254262734
819	0.000525415234
820	0.0005254056972
821	0.0005254034431
822	0.0005254122862
823	0.0005254016513
824	0.000525390554
825	0.0005253891669
826	0.0005253761044
827	0.0005253830402
828	0.0005253774916
829	0.0005253806127
830	0.0005253673191
831	0.0005253735035
832	0.0005253537364
833	0.000525361019
834	0.0005253521181
835	0.0005253459336
836	0.0005253377841
837	0.0005253468006
838	0.0005253501529
839	0.0005253372061
840	0.0005253478988
841	0.0005253374373
842	0.0005253296345
843	0.0005253336804
844	0.0005253059949
845	0.0005253259354
846	0.0005253113702
847	0.0005253132197
848	0.0005252981921
849	0.0005253120638
850	0.0005252838581
851	0.000525295649
852	0.0005252934527
853	0.0005252929903
854	0.0005252846673
855	0.0005252838581
856	0.000525272992
857	0.0005252872104
858	0.0005252774425
859	0.0005252607388
860	0.0005252607388
861	0.000525287037
862	0.0005252588314
863	0.0005252499883
864	0.0005252516066
865	0.0005252452488
866	0.0005252321863
867	0.0005252425901
868	0.0005252320707
869	0.0005252277937
870	0.0005252364634
871	0.0005252198175
872	0.0005252292964
873	0.0005252069862
874	0.0005251999348
875	0.000525217101
876	0.0005252002238
877	0.0005251975073
878	0.000525201611
879	0.0005252005706
880	0.0005251840981
881	0.0005251812081
882	0.000525192999
883	0.0005251881439
884	0.0005251728852
885	0.0005251746769
886	0.0005251702264
887	0.0005251652558
888	0.00052516462
889	0.0005251604007
890	0.0005251561814
891	0.000525141674
892	0.0005251456043
893	0.0005251456621
894	0.0005251423676
895	0.0005251388419
896	0.0005251427144
897	0.0005251224849
898	0.0005251279758
899	0.0005251262996
900	0.0005251191904
901	0.0005251196528
902	0.0005251121968
903	0.0005251047986
904	0.0005251108675
905	0.0005251076885
906	0.0005251021399
907	0.0005250900022
908	0.0005251008105
909	0.0005251021399
910	0.0005250888463
911	0.0005250857251
912	0.0005250819104
913	0.000525084627
914	0.0005250659581
915	0.0005250712755
916	0.0005250620278
917	0.0005250651489
918	0.0005250604094
919	0.0005250617388
920	0.0005250550342
921	0.0005250550342
922	0.0005250550342
923	0.0005250550342
924	0.0005250550342
925	0.0005250550342
926	0.0005250550342
927	0.0005250550342
928	0.0005250550342
929	0.0005250550342
930	0.0005250550342
931	0.0005250550342
932	0.0005250550342
933	0.0005250550342
934	0.0005250550342
935	0.0005250550342
936	0.0005250550342
937	0.0005250550342
938	0.0005250550342
939	0.0005250550342
940	0.0005250550342
941	0.0005250550342
942	0.0005250550342
943	0.0005250550342
944	0.0005250550342
945	0.0005250550342
946	0.0005250550342
947	0.0005250550342
948	0.0005250550342
949	0.0005250550342
950	0.0005250550342
951	0.0005250550342
952	0.0005250550342
953	0.0005250550342
954	0.0005250550342
955	0.0005250550342
956	0.0005250550342
957	0.0005250550342
958	0.0005250550342
959	0.0005250550342
960	0.0005250550342
961	0.0005250550342
962	0.0005250550342
963	0.0005250550342
964	0.0005250550342
965	0.0005250550342
966	0.0005250550342
967	0.0005250550342
968	0.0005250550342
969	0.0005250550342
970	0.0005250550342
971	0.0005250550342
972	0.0005250550342
973	0.0005250550342
974	0.0005250550342
975	0.0005250550342
976	0.0005250550342
977	0.0005250550342
978	0.0005250550342
979	0.0005250550342
980	0.0005250550342
981	0.0005250550342
982	0.0005250550342
983	0.0005250550342
984	0.0005250550342
985	0.0005250550342
986	0.0005250550342
987	0.0005250550342
988	0.0005250550342
989	0.0005250550342
990	0.0005250550342
991	0.0005250550342
992	0.0005250550342
993	0.0005250550342
994	0.0005250550342
995	0.0005250550342
996	0.0005250550342
997	0.0005250550342
998	0.0005250550342
999	0.0005250550342
